Frame:	Label:	Points:	Bounding Box ID:	Frame path: data3/kinshi-egg
3251	baked_egg	(13,119,52,33)	2	3251.jpg
3251	person	(0,0,104,156)	1	3251.jpg
3252	table	(0,112,101,142)	29	3252.jpg
3252	stove	(103,112,154,123)	30	3252.jpg
3252	knife	(0,154,42,27)	22	3252.jpg
3252	cutting_board	(0,113,70,39)	19	3252.jpg
3252	bowl	(51,141,45,44)	17	3252.jpg
3252	frying_pan	(97,96,83,101)	14	3252.jpg
3252	chopstick	(63,120,21,91)	18	3252.jpg
3252	baked_egg	(13,119,52,33)	2	3252.jpg
3252	person	(0,0,104,156)	1	3252.jpg
3253	table	(0,112,101,142)	29	3253.jpg
3253	stove	(103,112,154,123)	30	3253.jpg
3253	knife	(0,154,42,27)	22	3253.jpg
3253	cutting_board	(0,113,70,39)	19	3253.jpg
3253	bowl	(51,141,45,44)	17	3253.jpg
3253	frying_pan	(97,96,83,101)	14	3253.jpg
3253	chopstick	(63,120,21,91)	18	3253.jpg
3253	baked_egg	(13,119,52,33)	2	3253.jpg
3253	person	(0,0,104,156)	1	3253.jpg
3254	table	(0,112,101,142)	29	3254.jpg
3254	stove	(103,112,154,123)	30	3254.jpg
3254	knife	(0,154,42,27)	22	3254.jpg
3254	cutting_board	(0,113,70,39)	19	3254.jpg
3254	bowl	(51,141,45,44)	17	3254.jpg
3254	frying_pan	(97,96,83,101)	14	3254.jpg
3254	chopstick	(63,120,21,91)	18	3254.jpg
3254	baked_egg	(13,119,52,33)	2	3254.jpg
3254	person	(0,0,104,156)	1	3254.jpg
3255	table	(0,112,101,142)	29	3255.jpg
3255	stove	(103,112,154,123)	30	3255.jpg
3255	knife	(0,154,42,27)	22	3255.jpg
3255	cutting_board	(0,113,70,39)	19	3255.jpg
3255	bowl	(51,141,45,44)	17	3255.jpg
3255	frying_pan	(97,96,83,101)	14	3255.jpg
3255	chopstick	(63,120,21,91)	18	3255.jpg
3255	baked_egg	(13,119,52,33)	2	3255.jpg
3255	person	(0,0,104,156)	1	3255.jpg
3256	table	(0,112,101,142)	29	3256.jpg
3256	stove	(103,112,154,123)	30	3256.jpg
3256	knife	(0,154,42,27)	22	3256.jpg
3256	cutting_board	(0,113,70,39)	19	3256.jpg
3256	bowl	(51,141,45,44)	17	3256.jpg
3256	frying_pan	(97,96,83,101)	14	3256.jpg
3256	chopstick	(63,120,21,91)	18	3256.jpg
3256	baked_egg	(13,119,52,33)	2	3256.jpg
3256	person	(0,0,104,156)	1	3256.jpg
3257	table	(0,112,101,142)	29	3257.jpg
3257	stove	(103,112,154,123)	30	3257.jpg
3257	knife	(0,154,42,27)	22	3257.jpg
3257	cutting_board	(0,113,70,39)	19	3257.jpg
3257	bowl	(51,141,45,44)	17	3257.jpg
3257	frying_pan	(97,96,83,101)	14	3257.jpg
3257	chopstick	(63,120,21,91)	18	3257.jpg
3257	baked_egg	(13,119,52,33)	2	3257.jpg
3257	person	(0,0,104,156)	1	3257.jpg
3258	table	(0,112,101,142)	29	3258.jpg
3258	stove	(103,112,154,123)	30	3258.jpg
3258	knife	(0,154,42,27)	22	3258.jpg
3258	cutting_board	(0,113,70,39)	19	3258.jpg
3258	bowl	(51,141,45,44)	17	3258.jpg
3258	frying_pan	(97,96,83,101)	14	3258.jpg
3258	chopstick	(63,120,21,91)	18	3258.jpg
3258	baked_egg	(13,119,52,33)	2	3258.jpg
3258	person	(0,0,104,156)	1	3258.jpg
3259	table	(0,112,101,142)	29	3259.jpg
3259	stove	(103,112,154,123)	30	3259.jpg
3259	knife	(0,154,42,27)	22	3259.jpg
3259	cutting_board	(0,113,70,39)	19	3259.jpg
3259	bowl	(51,141,45,44)	17	3259.jpg
3259	frying_pan	(97,96,83,101)	14	3259.jpg
3259	chopstick	(63,120,21,91)	18	3259.jpg
3259	baked_egg	(13,119,52,33)	2	3259.jpg
3259	person	(0,0,104,156)	1	3259.jpg
3260	table	(0,112,101,142)	29	3260.jpg
3260	stove	(103,112,154,123)	30	3260.jpg
3260	knife	(0,154,42,27)	22	3260.jpg
3260	cutting_board	(0,113,70,39)	19	3260.jpg
3260	bowl	(51,141,45,44)	17	3260.jpg
3260	frying_pan	(97,96,83,101)	14	3260.jpg
3260	chopstick	(63,120,21,91)	18	3260.jpg
3260	baked_egg	(13,119,52,33)	2	3260.jpg
3260	person	(0,0,104,156)	1	3260.jpg
3261	table	(0,112,101,142)	29	3261.jpg
3261	stove	(103,112,154,123)	30	3261.jpg
3261	knife	(0,154,42,27)	22	3261.jpg
3261	cutting_board	(0,113,70,39)	19	3261.jpg
3261	bowl	(51,141,45,44)	17	3261.jpg
3261	frying_pan	(97,96,83,101)	14	3261.jpg
3261	chopstick	(63,120,21,91)	18	3261.jpg
3261	baked_egg	(13,119,52,33)	2	3261.jpg
3261	person	(0,0,104,156)	1	3261.jpg
3262	table	(0,112,101,142)	29	3262.jpg
3262	stove	(103,112,154,123)	30	3262.jpg
3262	knife	(0,154,42,27)	22	3262.jpg
3262	cutting_board	(0,113,70,39)	19	3262.jpg
3262	bowl	(51,141,45,44)	17	3262.jpg
3262	frying_pan	(97,96,83,101)	14	3262.jpg
3262	chopstick	(63,120,21,91)	18	3262.jpg
3262	baked_egg	(13,119,52,33)	2	3262.jpg
3262	person	(0,0,104,156)	1	3262.jpg
3263	table	(0,112,101,142)	29	3263.jpg
3263	stove	(103,112,154,123)	30	3263.jpg
3263	knife	(0,154,42,27)	22	3263.jpg
3263	cutting_board	(0,113,70,39)	19	3263.jpg
3263	bowl	(51,141,45,44)	17	3263.jpg
3263	frying_pan	(97,96,83,101)	14	3263.jpg
3263	chopstick	(63,120,21,91)	18	3263.jpg
3263	baked_egg	(13,119,52,33)	2	3263.jpg
3263	person	(0,0,104,156)	1	3263.jpg
3264	table	(0,112,101,142)	29	3264.jpg
3264	stove	(103,112,154,123)	30	3264.jpg
3264	knife	(0,154,42,27)	22	3264.jpg
3264	cutting_board	(0,113,70,39)	19	3264.jpg
3264	bowl	(51,141,45,44)	17	3264.jpg
3264	frying_pan	(97,96,83,101)	14	3264.jpg
3264	chopstick	(63,120,21,91)	18	3264.jpg
3264	baked_egg	(13,119,52,33)	2	3264.jpg
3264	person	(0,0,104,156)	1	3264.jpg
3265	table	(0,112,101,142)	29	3265.jpg
3265	stove	(103,112,154,123)	30	3265.jpg
3265	knife	(0,154,42,27)	22	3265.jpg
3265	cutting_board	(0,113,70,39)	19	3265.jpg
3265	bowl	(51,141,45,44)	17	3265.jpg
3265	frying_pan	(97,96,83,101)	14	3265.jpg
3265	chopstick	(63,120,21,91)	18	3265.jpg
3265	baked_egg	(13,119,52,33)	2	3265.jpg
3265	person	(0,0,104,156)	1	3265.jpg
3266	table	(0,112,101,142)	29	3266.jpg
3266	stove	(103,112,154,123)	30	3266.jpg
3266	knife	(0,154,42,27)	22	3266.jpg
3266	cutting_board	(0,113,70,39)	19	3266.jpg
3266	bowl	(51,141,45,44)	17	3266.jpg
3266	frying_pan	(97,96,83,101)	14	3266.jpg
3266	chopstick	(63,120,21,91)	18	3266.jpg
3266	baked_egg	(13,119,52,33)	2	3266.jpg
3266	person	(0,0,104,156)	1	3266.jpg
3267	table	(0,112,101,142)	29	3267.jpg
3267	stove	(103,112,154,123)	30	3267.jpg
3267	knife	(0,154,42,27)	22	3267.jpg
3267	cutting_board	(0,113,70,39)	19	3267.jpg
3267	bowl	(51,141,45,44)	17	3267.jpg
3267	frying_pan	(97,96,83,101)	14	3267.jpg
3267	chopstick	(63,120,21,91)	18	3267.jpg
3267	baked_egg	(13,119,52,33)	2	3267.jpg
3267	person	(0,0,104,156)	1	3267.jpg
3268	table	(0,112,101,142)	29	3268.jpg
3268	stove	(103,112,154,123)	30	3268.jpg
3268	knife	(0,154,42,27)	22	3268.jpg
3268	cutting_board	(0,113,70,39)	19	3268.jpg
3268	bowl	(51,141,45,44)	17	3268.jpg
3268	frying_pan	(97,96,83,101)	14	3268.jpg
3268	chopstick	(63,120,21,91)	18	3268.jpg
3268	baked_egg	(13,119,52,33)	2	3268.jpg
3268	person	(0,0,104,156)	1	3268.jpg
3269	table	(0,112,101,142)	29	3269.jpg
3269	stove	(103,112,154,123)	30	3269.jpg
3269	knife	(0,154,42,27)	22	3269.jpg
3269	cutting_board	(0,113,70,39)	19	3269.jpg
3269	bowl	(51,141,45,44)	17	3269.jpg
3269	frying_pan	(97,96,83,101)	14	3269.jpg
3269	chopstick	(63,120,21,91)	18	3269.jpg
3269	baked_egg	(13,119,52,33)	2	3269.jpg
3269	person	(0,0,104,156)	1	3269.jpg
3270	table	(0,112,101,142)	29	3270.jpg
3270	stove	(103,112,154,123)	30	3270.jpg
3270	knife	(0,154,42,27)	22	3270.jpg
3270	cutting_board	(0,113,70,39)	19	3270.jpg
3270	bowl	(51,141,45,44)	17	3270.jpg
3270	frying_pan	(97,96,83,101)	14	3270.jpg
3270	chopstick	(63,120,21,91)	18	3270.jpg
3270	baked_egg	(13,119,52,33)	2	3270.jpg
3270	person	(0,0,104,156)	1	3270.jpg
3271	table	(0,112,101,142)	29	3271.jpg
3271	stove	(103,112,154,123)	30	3271.jpg
3271	knife	(0,154,42,27)	22	3271.jpg
3271	cutting_board	(0,113,70,39)	19	3271.jpg
3271	bowl	(51,141,45,44)	17	3271.jpg
3271	frying_pan	(97,96,83,101)	14	3271.jpg
3271	chopstick	(63,120,21,91)	18	3271.jpg
3271	baked_egg	(13,119,52,33)	2	3271.jpg
3271	person	(0,0,104,144)	1	3271.jpg
3272	table	(0,112,101,142)	29	3272.jpg
3272	stove	(103,112,154,123)	30	3272.jpg
3272	knife	(0,154,42,27)	22	3272.jpg
3272	cutting_board	(0,113,70,39)	19	3272.jpg
3272	bowl	(51,141,45,44)	17	3272.jpg
3272	frying_pan	(97,96,83,101)	14	3272.jpg
3272	chopstick	(63,120,21,91)	18	3272.jpg
3272	baked_egg	(13,119,52,33)	2	3272.jpg
3272	person	(0,0,104,144)	1	3272.jpg
3273	table	(0,112,101,142)	29	3273.jpg
3273	stove	(103,112,154,123)	30	3273.jpg
3273	knife	(0,154,42,27)	22	3273.jpg
3273	cutting_board	(0,113,70,39)	19	3273.jpg
3273	bowl	(51,141,45,44)	17	3273.jpg
3273	frying_pan	(97,96,83,101)	14	3273.jpg
3273	chopstick	(63,120,21,91)	18	3273.jpg
3273	baked_egg	(13,119,52,33)	2	3273.jpg
3273	person	(0,0,104,144)	1	3273.jpg
3274	table	(0,112,101,142)	29	3274.jpg
3274	stove	(103,112,154,123)	30	3274.jpg
3274	knife	(0,154,42,27)	22	3274.jpg
3274	cutting_board	(0,113,70,39)	19	3274.jpg
3274	bowl	(51,141,45,44)	17	3274.jpg
3274	frying_pan	(97,96,83,101)	14	3274.jpg
3274	chopstick	(63,120,21,91)	18	3274.jpg
3274	baked_egg	(13,119,52,33)	2	3274.jpg
3274	person	(0,0,104,144)	1	3274.jpg
3275	table	(0,112,101,142)	29	3275.jpg
3275	stove	(103,112,154,123)	30	3275.jpg
3275	knife	(0,154,42,27)	22	3275.jpg
3275	cutting_board	(0,113,70,39)	19	3275.jpg
3275	bowl	(51,141,45,44)	17	3275.jpg
3275	frying_pan	(97,96,83,101)	14	3275.jpg
3275	chopstick	(63,120,21,91)	18	3275.jpg
3275	baked_egg	(13,119,52,33)	2	3275.jpg
3275	person	(0,0,104,144)	1	3275.jpg
3276	table	(0,112,101,142)	29	3276.jpg
3276	stove	(103,112,154,123)	30	3276.jpg
3276	knife	(0,154,42,27)	22	3276.jpg
3276	cutting_board	(0,113,70,39)	19	3276.jpg
3276	bowl	(51,141,45,44)	17	3276.jpg
3276	frying_pan	(97,96,83,101)	14	3276.jpg
3276	chopstick	(63,120,21,91)	18	3276.jpg
3276	baked_egg	(10,119,55,26)	2	3276.jpg
3276	person	(0,0,104,144)	1	3276.jpg
3277	table	(0,112,101,142)	29	3277.jpg
3277	stove	(103,112,154,123)	30	3277.jpg
3277	knife	(0,154,42,27)	22	3277.jpg
3277	cutting_board	(0,113,70,39)	19	3277.jpg
3277	bowl	(51,141,45,44)	17	3277.jpg
3277	frying_pan	(97,96,83,101)	14	3277.jpg
3277	chopstick	(63,120,21,91)	18	3277.jpg
3277	baked_egg	(10,119,55,26)	2	3277.jpg
3277	person	(0,0,104,144)	1	3277.jpg
3278	table	(0,112,101,142)	29	3278.jpg
3278	stove	(103,112,154,123)	30	3278.jpg
3278	knife	(0,154,42,27)	22	3278.jpg
3278	cutting_board	(0,113,70,39)	19	3278.jpg
3278	bowl	(51,141,45,44)	17	3278.jpg
3278	frying_pan	(97,96,83,101)	14	3278.jpg
3278	chopstick	(63,120,21,91)	18	3278.jpg
3278	baked_egg	(10,119,55,26)	2	3278.jpg
3278	person	(0,0,102,146)	1	3278.jpg
3279	table	(0,112,101,142)	29	3279.jpg
3279	stove	(103,112,154,123)	30	3279.jpg
3279	knife	(0,154,42,27)	22	3279.jpg
3279	cutting_board	(0,113,70,39)	19	3279.jpg
3279	bowl	(51,141,45,44)	17	3279.jpg
3279	frying_pan	(97,96,83,101)	14	3279.jpg
3279	chopstick	(63,120,21,91)	18	3279.jpg
3279	baked_egg	(10,119,55,26)	2	3279.jpg
3279	person	(0,0,104,148)	1	3279.jpg
3280	table	(0,112,101,142)	29	3280.jpg
3280	stove	(103,112,154,123)	30	3280.jpg
3280	knife	(0,154,42,27)	22	3280.jpg
3280	cutting_board	(0,113,70,39)	19	3280.jpg
3280	bowl	(51,141,45,44)	17	3280.jpg
3280	frying_pan	(97,96,83,101)	14	3280.jpg
3280	chopstick	(63,120,21,91)	18	3280.jpg
3280	baked_egg	(10,119,55,26)	2	3280.jpg
3280	person	(0,0,102,152)	1	3280.jpg
3281	table	(0,112,101,142)	29	3281.jpg
3281	stove	(103,112,154,123)	30	3281.jpg
3281	knife	(0,154,42,27)	22	3281.jpg
3281	cutting_board	(0,113,70,39)	19	3281.jpg
3281	bowl	(51,141,45,44)	17	3281.jpg
3281	frying_pan	(97,96,83,101)	14	3281.jpg
3281	chopstick	(63,120,21,91)	18	3281.jpg
3281	baked_egg	(10,119,55,26)	2	3281.jpg
3281	person	(0,0,102,152)	1	3281.jpg
3282	table	(0,112,101,142)	29	3282.jpg
3282	stove	(103,112,154,123)	30	3282.jpg
3282	knife	(0,154,42,27)	22	3282.jpg
3282	cutting_board	(0,113,70,39)	19	3282.jpg
3282	bowl	(51,141,45,44)	17	3282.jpg
3282	frying_pan	(97,96,83,101)	14	3282.jpg
3282	chopstick	(63,120,21,91)	18	3282.jpg
3282	baked_egg	(10,119,55,26)	2	3282.jpg
3282	person	(0,0,102,152)	1	3282.jpg
3283	table	(0,112,101,142)	29	3283.jpg
3283	stove	(103,112,154,123)	30	3283.jpg
3283	knife	(0,154,42,27)	22	3283.jpg
3283	cutting_board	(0,113,70,39)	19	3283.jpg
3283	bowl	(51,141,45,44)	17	3283.jpg
3283	frying_pan	(97,96,83,101)	14	3283.jpg
3283	chopstick	(63,120,21,91)	18	3283.jpg
3283	baked_egg	(10,119,55,26)	2	3283.jpg
3283	person	(0,0,102,152)	1	3283.jpg
3284	table	(0,112,101,142)	29	3284.jpg
3284	stove	(103,112,154,123)	30	3284.jpg
3284	knife	(0,154,42,27)	22	3284.jpg
3284	cutting_board	(0,113,70,39)	19	3284.jpg
3284	bowl	(51,141,45,44)	17	3284.jpg
3284	frying_pan	(97,96,83,101)	14	3284.jpg
3284	chopstick	(63,120,21,91)	18	3284.jpg
3284	baked_egg	(10,119,55,26)	2	3284.jpg
3284	person	(0,0,102,152)	1	3284.jpg
3285	table	(0,112,101,142)	29	3285.jpg
3285	stove	(103,112,154,123)	30	3285.jpg
3285	knife	(0,154,42,27)	22	3285.jpg
3285	cutting_board	(0,113,70,39)	19	3285.jpg
3285	bowl	(51,141,45,44)	17	3285.jpg
3285	frying_pan	(97,96,83,101)	14	3285.jpg
3285	chopstick	(63,120,21,91)	18	3285.jpg
3285	baked_egg	(10,119,55,26)	2	3285.jpg
3285	person	(0,0,102,152)	1	3285.jpg
3286	table	(0,112,101,142)	29	3286.jpg
3286	stove	(103,112,154,123)	30	3286.jpg
3286	knife	(0,154,42,27)	22	3286.jpg
3286	cutting_board	(0,113,70,39)	19	3286.jpg
3286	bowl	(51,141,45,44)	17	3286.jpg
3286	frying_pan	(97,96,83,101)	14	3286.jpg
3286	chopstick	(63,120,21,91)	18	3286.jpg
3286	baked_egg	(10,119,55,26)	2	3286.jpg
3286	person	(0,0,102,152)	1	3286.jpg
3287	table	(0,112,101,142)	29	3287.jpg
3287	stove	(103,112,154,123)	30	3287.jpg
3287	knife	(0,154,42,27)	22	3287.jpg
3287	cutting_board	(0,113,70,39)	19	3287.jpg
3287	bowl	(51,141,45,44)	17	3287.jpg
3287	frying_pan	(97,96,83,101)	14	3287.jpg
3287	chopstick	(63,120,21,91)	18	3287.jpg
3287	baked_egg	(10,119,55,26)	2	3287.jpg
3287	person	(0,0,102,152)	1	3287.jpg
3288	table	(0,112,101,142)	29	3288.jpg
3288	stove	(103,112,154,123)	30	3288.jpg
3288	knife	(0,154,42,27)	22	3288.jpg
3288	cutting_board	(0,113,70,39)	19	3288.jpg
3288	bowl	(51,141,45,44)	17	3288.jpg
3288	frying_pan	(97,96,83,101)	14	3288.jpg
3288	chopstick	(63,120,21,91)	18	3288.jpg
3288	baked_egg	(10,119,55,26)	2	3288.jpg
3288	person	(0,0,102,152)	1	3288.jpg
3289	table	(0,112,101,142)	29	3289.jpg
3289	stove	(103,112,154,123)	30	3289.jpg
3289	knife	(0,154,42,27)	22	3289.jpg
3289	cutting_board	(0,113,70,39)	19	3289.jpg
3289	bowl	(51,141,45,44)	17	3289.jpg
3289	frying_pan	(97,96,83,101)	14	3289.jpg
3289	chopstick	(63,120,21,91)	18	3289.jpg
3289	baked_egg	(10,119,55,26)	2	3289.jpg
3289	person	(0,0,102,152)	1	3289.jpg
3290	table	(0,112,101,142)	29	3290.jpg
3290	stove	(103,112,154,123)	30	3290.jpg
3290	knife	(0,154,42,27)	22	3290.jpg
3290	cutting_board	(0,113,70,39)	19	3290.jpg
3290	bowl	(51,141,45,44)	17	3290.jpg
3290	frying_pan	(97,96,83,101)	14	3290.jpg
3290	chopstick	(63,120,21,91)	18	3290.jpg
3290	baked_egg	(10,119,55,26)	2	3290.jpg
3290	person	(0,0,102,152)	1	3290.jpg
3291	table	(0,112,101,142)	29	3291.jpg
3291	stove	(103,112,154,123)	30	3291.jpg
3291	knife	(0,154,42,27)	22	3291.jpg
3291	cutting_board	(0,113,70,39)	19	3291.jpg
3291	bowl	(51,141,45,44)	17	3291.jpg
3291	frying_pan	(97,96,83,101)	14	3291.jpg
3291	chopstick	(63,120,21,91)	18	3291.jpg
3291	baked_egg	(10,119,55,26)	2	3291.jpg
3291	person	(0,0,102,152)	1	3291.jpg
3292	table	(0,112,101,142)	29	3292.jpg
3292	stove	(103,112,154,123)	30	3292.jpg
3292	knife	(0,154,42,27)	22	3292.jpg
3292	cutting_board	(0,113,70,39)	19	3292.jpg
3292	bowl	(51,141,45,44)	17	3292.jpg
3292	frying_pan	(97,96,83,101)	14	3292.jpg
3292	chopstick	(63,120,21,91)	18	3292.jpg
3292	baked_egg	(10,119,55,26)	2	3292.jpg
3292	person	(0,0,102,152)	1	3292.jpg
3293	table	(0,112,101,142)	29	3293.jpg
3293	stove	(103,112,154,123)	30	3293.jpg
3293	knife	(0,154,42,27)	22	3293.jpg
3293	cutting_board	(0,113,70,39)	19	3293.jpg
3293	bowl	(51,141,45,44)	17	3293.jpg
3293	frying_pan	(97,96,83,101)	14	3293.jpg
3293	chopstick	(63,120,21,91)	18	3293.jpg
3293	baked_egg	(10,119,55,26)	2	3293.jpg
3293	person	(0,0,104,145)	1	3293.jpg
3294	table	(0,112,101,142)	29	3294.jpg
3294	stove	(103,112,154,123)	30	3294.jpg
3294	knife	(0,154,42,27)	22	3294.jpg
3294	cutting_board	(0,113,70,39)	19	3294.jpg
3294	bowl	(51,141,45,44)	17	3294.jpg
3294	frying_pan	(97,96,83,101)	14	3294.jpg
3294	chopstick	(63,120,21,91)	18	3294.jpg
3294	baked_egg	(10,119,55,26)	2	3294.jpg
3294	person	(0,0,104,145)	1	3294.jpg
3295	table	(0,112,101,142)	29	3295.jpg
3295	stove	(103,112,154,123)	30	3295.jpg
3295	knife	(0,154,42,27)	22	3295.jpg
3295	cutting_board	(0,113,70,39)	19	3295.jpg
3295	bowl	(51,141,45,44)	17	3295.jpg
3295	frying_pan	(97,96,83,101)	14	3295.jpg
3295	chopstick	(63,120,21,91)	18	3295.jpg
3295	baked_egg	(10,119,55,26)	2	3295.jpg
3295	person	(0,0,104,145)	1	3295.jpg
3296	table	(0,112,101,142)	29	3296.jpg
3296	stove	(103,112,154,123)	30	3296.jpg
3296	knife	(0,154,42,27)	22	3296.jpg
3296	cutting_board	(0,113,70,39)	19	3296.jpg
3296	bowl	(51,141,45,44)	17	3296.jpg
3296	frying_pan	(97,96,83,101)	14	3296.jpg
3296	chopstick	(63,120,21,91)	18	3296.jpg
3296	baked_egg	(10,119,55,26)	2	3296.jpg
3296	person	(0,0,104,145)	1	3296.jpg
3297	table	(0,112,101,142)	29	3297.jpg
3297	stove	(103,112,154,123)	30	3297.jpg
3297	knife	(0,154,42,27)	22	3297.jpg
3297	cutting_board	(0,113,70,39)	19	3297.jpg
3297	bowl	(51,141,45,44)	17	3297.jpg
3297	frying_pan	(97,96,83,101)	14	3297.jpg
3297	chopstick	(63,120,21,91)	18	3297.jpg
3297	baked_egg	(10,119,55,26)	2	3297.jpg
3297	person	(0,0,104,145)	1	3297.jpg
3298	table	(0,112,101,142)	29	3298.jpg
3298	stove	(103,112,154,123)	30	3298.jpg
3298	knife	(0,154,42,27)	22	3298.jpg
3298	cutting_board	(0,113,70,39)	19	3298.jpg
3298	bowl	(51,141,45,44)	17	3298.jpg
3298	frying_pan	(97,96,83,101)	14	3298.jpg
3298	chopstick	(63,120,21,91)	18	3298.jpg
3298	baked_egg	(10,119,55,26)	2	3298.jpg
3298	person	(0,0,104,145)	1	3298.jpg
3299	table	(0,112,101,142)	29	3299.jpg
3299	stove	(103,112,154,123)	30	3299.jpg
3299	knife	(0,154,42,27)	22	3299.jpg
3299	cutting_board	(0,113,70,39)	19	3299.jpg
3299	bowl	(51,141,45,44)	17	3299.jpg
3299	frying_pan	(97,96,83,101)	14	3299.jpg
3299	chopstick	(63,120,21,91)	18	3299.jpg
3299	baked_egg	(10,119,55,26)	2	3299.jpg
3299	person	(0,0,104,145)	1	3299.jpg
3300	table	(0,112,101,142)	29	3300.jpg
3300	stove	(103,112,154,123)	30	3300.jpg
3300	knife	(0,154,42,27)	22	3300.jpg
3300	cutting_board	(0,113,70,39)	19	3300.jpg
3300	bowl	(51,141,45,44)	17	3300.jpg
3300	frying_pan	(97,96,83,101)	14	3300.jpg
3300	chopstick	(63,120,21,91)	18	3300.jpg
3300	baked_egg	(10,119,55,26)	2	3300.jpg
3300	person	(0,0,104,145)	1	3300.jpg
3301	table	(0,112,101,142)	29	3301.jpg
3301	stove	(103,112,154,123)	30	3301.jpg
3301	knife	(0,154,42,27)	22	3301.jpg
3301	cutting_board	(0,113,70,39)	19	3301.jpg
3301	bowl	(51,141,45,44)	17	3301.jpg
3301	frying_pan	(97,96,83,101)	14	3301.jpg
3301	chopstick	(63,120,21,91)	18	3301.jpg
3301	baked_egg	(10,119,55,26)	2	3301.jpg
3301	person	(0,0,104,145)	1	3301.jpg
3302	table	(0,112,101,142)	29	3302.jpg
3302	stove	(103,112,154,123)	30	3302.jpg
3302	knife	(0,154,42,27)	22	3302.jpg
3302	cutting_board	(0,113,70,39)	19	3302.jpg
3302	bowl	(51,141,45,44)	17	3302.jpg
3302	frying_pan	(97,96,83,101)	14	3302.jpg
3302	chopstick	(63,120,21,91)	18	3302.jpg
3302	baked_egg	(12,115,53,31)	2	3302.jpg
3302	person	(0,0,104,145)	1	3302.jpg
3303	table	(0,112,101,142)	29	3303.jpg
3303	stove	(103,112,154,123)	30	3303.jpg
3303	knife	(0,154,42,27)	22	3303.jpg
3303	cutting_board	(0,113,70,39)	19	3303.jpg
3303	bowl	(51,141,45,44)	17	3303.jpg
3303	frying_pan	(97,96,83,101)	14	3303.jpg
3303	chopstick	(63,120,21,91)	18	3303.jpg
3303	baked_egg	(12,115,53,31)	2	3303.jpg
3303	person	(0,0,104,145)	1	3303.jpg
3304	table	(0,112,101,142)	29	3304.jpg
3304	stove	(103,112,154,123)	30	3304.jpg
3304	knife	(0,154,42,27)	22	3304.jpg
3304	cutting_board	(0,113,70,39)	19	3304.jpg
3304	bowl	(51,141,45,44)	17	3304.jpg
3304	frying_pan	(97,96,83,101)	14	3304.jpg
3304	chopstick	(63,120,21,91)	18	3304.jpg
3304	baked_egg	(12,115,53,31)	2	3304.jpg
3304	person	(0,0,104,145)	1	3304.jpg
3305	table	(0,112,101,142)	29	3305.jpg
3305	stove	(103,112,154,123)	30	3305.jpg
3305	knife	(0,154,42,27)	22	3305.jpg
3305	cutting_board	(0,113,70,39)	19	3305.jpg
3305	bowl	(51,141,45,44)	17	3305.jpg
3305	frying_pan	(97,96,83,101)	14	3305.jpg
3305	chopstick	(63,120,21,91)	18	3305.jpg
3305	baked_egg	(12,115,53,31)	2	3305.jpg
3305	person	(0,0,104,145)	1	3305.jpg
3306	table	(0,112,101,142)	29	3306.jpg
3306	stove	(103,112,154,123)	30	3306.jpg
3306	knife	(0,154,42,27)	22	3306.jpg
3306	cutting_board	(0,113,70,39)	19	3306.jpg
3306	bowl	(51,141,45,44)	17	3306.jpg
3306	frying_pan	(97,96,83,101)	14	3306.jpg
3306	chopstick	(63,120,21,91)	18	3306.jpg
3306	baked_egg	(12,115,53,31)	2	3306.jpg
3306	person	(0,0,104,145)	1	3306.jpg
3307	table	(0,112,101,142)	29	3307.jpg
3307	stove	(103,112,154,123)	30	3307.jpg
3307	knife	(0,154,42,27)	22	3307.jpg
3307	cutting_board	(0,113,70,39)	19	3307.jpg
3307	bowl	(51,141,45,44)	17	3307.jpg
3307	frying_pan	(97,96,83,101)	14	3307.jpg
3307	chopstick	(63,120,21,91)	18	3307.jpg
3307	baked_egg	(12,115,53,31)	2	3307.jpg
3307	person	(0,0,104,145)	1	3307.jpg
3308	table	(0,112,101,142)	29	3308.jpg
3308	stove	(103,112,154,123)	30	3308.jpg
3308	knife	(0,154,42,27)	22	3308.jpg
3308	cutting_board	(0,113,70,39)	19	3308.jpg
3308	bowl	(51,141,45,44)	17	3308.jpg
3308	frying_pan	(97,96,83,101)	14	3308.jpg
3308	chopstick	(63,120,21,91)	18	3308.jpg
3308	baked_egg	(12,115,53,31)	2	3308.jpg
3308	person	(0,0,104,145)	1	3308.jpg
3309	table	(0,112,101,142)	29	3309.jpg
3309	stove	(103,112,154,123)	30	3309.jpg
3309	knife	(0,154,42,27)	22	3309.jpg
3309	cutting_board	(0,113,70,39)	19	3309.jpg
3309	bowl	(51,141,45,44)	17	3309.jpg
3309	frying_pan	(97,96,83,101)	14	3309.jpg
3309	chopstick	(63,120,21,91)	18	3309.jpg
3309	baked_egg	(12,115,53,31)	2	3309.jpg
3309	person	(0,0,103,148)	1	3309.jpg
3310	table	(0,112,101,142)	29	3310.jpg
3310	stove	(103,112,154,123)	30	3310.jpg
3310	knife	(0,154,42,27)	22	3310.jpg
3310	cutting_board	(0,113,70,39)	19	3310.jpg
3310	bowl	(51,141,45,44)	17	3310.jpg
3310	frying_pan	(97,96,83,101)	14	3310.jpg
3310	chopstick	(63,120,21,91)	18	3310.jpg
3310	baked_egg	(12,115,53,31)	2	3310.jpg
3310	person	(0,0,103,148)	1	3310.jpg
3311	table	(0,112,101,142)	29	3311.jpg
